"league_id","fixture_id","update","odd_type","side","odd","cet_curr_time"
42,717824,"2022-04-02T12:04:37+00:00","Match Winner","Home","2.00","2022-04-02 14:21:48"
42,717824,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.30","2022-04-02 14:21:48"
42,717824,"2022-04-02T12:04:37+00:00","Match Winner","Away","4.00","2022-04-02 14:21:48"
42,717824,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","1.72","2022-04-02 14:21:48"
42,717824,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:21:48"
42,717826,"2022-04-02T12:04:37+00:00","Match Winner","Home","1.83","2022-04-02 14:21:50"
42,717826,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.50","2022-04-02 14:21:50"
42,717826,"2022-04-02T12:04:37+00:00","Match Winner","Away","4.50","2022-04-02 14:21:50"
42,717826,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","1.83","2022-04-02 14:21:50"
42,717826,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","1.83","2022-04-02 14:21:50"
42,717827,"2022-04-02T12:04:37+00:00","Match Winner","Home","2.45","2022-04-02 14:21:51"
42,717827,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.10","2022-04-02 14:21:51"
42,717827,"2022-04-02T12:04:37+00:00","Match Winner","Away","3.10","2022-04-02 14:21:51"
42,717827,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 8.5","1.72","2022-04-02 14:21:51"
42,717827,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 8.5","2.00","2022-04-02 14:21:51"
183,711271,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.95","2022-04-02 14:21:52"
183,711271,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.60","2022-04-02 14:21:52"
183,711271,"2022-04-02T12:04:36+00:00","Match Winner","Away","3.60","2022-04-02 14:21:52"
183,711271,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","2.10","2022-04-02 14:21:52"
183,711271,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.66","2022-04-02 14:21:52"
183,711272,"2022-04-02T12:04:36+00:00","Match Winner","Home","3.10","2022-04-02 14:21:53"
183,711272,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:21:53"
183,711272,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.25","2022-04-02 14:21:53"
183,711272,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:21:53"
183,711272,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.72","2022-04-02 14:21:53"
183,711274,"2022-04-02T12:04:36+00:00","Match Winner","Home","4.00","2022-04-02 14:21:54"
183,711274,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.50","2022-04-02 14:21:54"
183,711274,"2022-04-02T12:04:36+00:00","Match Winner","Away","1.85","2022-04-02 14:21:54"
183,711274,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.72","2022-04-02 14:21:54"
183,711274,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:21:54"
183,711275,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.60","2022-04-02 14:21:55"
183,711275,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:21:55"
183,711275,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.62","2022-04-02 14:21:55"
183,711275,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.72","2022-04-02 14:21:55"
183,711275,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:21:55"
184,710014,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.40","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.90","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","2.10","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.66","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 8.5","1.66","2022-04-02 14:21:56"
184,710014,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 8.5","2.10","2022-04-02 14:21:56"
184,710015,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.87","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.25","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.45","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","2.10","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.66","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 8.5","1.66","2022-04-02 14:21:57"
184,710015,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 8.5","2.10","2022-04-02 14:21:57"
184,710016,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.80","2022-04-02 14:21:58"
184,710016,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.25","2022-04-02 14:21:58"
184,710016,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.50","2022-04-02 14:21:58"
184,710016,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.80","2022-04-02 14:21:58"
184,710016,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.90","2022-04-02 14:21:58"
184,710017,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.50","2022-04-02 14:21:59"
184,710017,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.20","2022-04-02 14:21:59"
184,710017,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.87","2022-04-02 14:21:59"
184,710017,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:21:59"
184,710017,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.72","2022-04-02 14:21:59"
44,789327,"2022-04-02T08:02:32+00:00","Match Winner","Home","13.00","2022-04-02 14:22:00"
44,789327,"2022-04-02T08:02:32+00:00","Match Winner","Draw","8.00","2022-04-02 14:22:00"
44,789327,"2022-04-02T08:02:32+00:00","Match Winner","Away","1.14","2022-04-02 14:22:00"
44,789327,"2022-04-02T08:02:32+00:00","Corners Over Under","Over 9.5","1.83","2022-04-02 14:22:00"
44,789327,"2022-04-02T08:02:32+00:00","Corners Over Under","Under 9.5","1.98","2022-04-02 14:22:00"
111,708722,"2022-04-02T12:03:11+00:00","Match Winner","Home","1.30","2022-04-02 14:22:03"
111,708722,"2022-04-02T12:03:11+00:00","Match Winner","Draw","5.00","2022-04-02 14:22:03"
111,708722,"2022-04-02T12:03:11+00:00","Match Winner","Away","7.00","2022-04-02 14:22:03"
50,726712,"2022-04-02T12:04:37+00:00","Match Winner","Home","1.40","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Match Winner","Draw","4.33","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Match Winner","Away","7.00","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","1.73","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 10","1.98","2022-04-02 14:22:04"
50,726712,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 10","1.83","2022-04-02 14:22:04"
50,726713,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.05","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.25","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Match Winner","Away","3.40","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.73","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10","1.95","2022-04-02 14:22:06"
50,726713,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10","1.85","2022-04-02 14:22:06"
50,726714,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.45","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Match Winner","Away","6.00","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.73","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10","2.00","2022-04-02 14:22:07"
50,726714,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10","1.80","2022-04-02 14:22:07"
50,726715,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.70","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.25","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.45","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.73","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9","1.80","2022-04-02 14:22:08"
50,726715,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9","2.00","2022-04-02 14:22:08"
50,726716,"2022-04-02T12:04:37+00:00","Match Winner","Home","4.75","2022-04-02 14:22:09"
50,726716,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:09"
50,726716,"2022-04-02T12:04:37+00:00","Match Winner","Away","1.62","2022-04-02 14:22:09"
50,726716,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:22:09"
50,726716,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","1.80","2022-04-02 14:22:09"
50,726718,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.44","2022-04-02 14:22:11"
50,726718,"2022-04-02T12:04:36+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:11"
50,726718,"2022-04-02T12:04:36+00:00","Match Winner","Away","7.00","2022-04-02 14:22:11"
50,726718,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","2.00","2022-04-02 14:22:11"
50,726718,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.80","2022-04-02 14:22:11"
50,726719,"2022-04-02T12:04:36+00:00","Match Winner","Home","3.00","2022-04-02 14:22:12"
50,726719,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.25","2022-04-02 14:22:12"
50,726719,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.20","2022-04-02 14:22:12"
50,726719,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.90","2022-04-02 14:22:12"
50,726719,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.90","2022-04-02 14:22:12"
50,726720,"2022-04-02T12:04:37+00:00","Match Winner","Home","1.75","2022-04-02 14:22:13"
50,726720,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:13"
50,726720,"2022-04-02T12:04:37+00:00","Match Winner","Away","4.00","2022-04-02 14:22:13"
50,726720,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","1.95","2022-04-02 14:22:13"
50,726720,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","1.85","2022-04-02 14:22:13"
50,726721,"2022-04-02T12:04:36+00:00","Match Winner","Home","3.30","2022-04-02 14:22:14"
50,726721,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.20","2022-04-02 14:22:14"
50,726721,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.10","2022-04-02 14:22:14"
50,726721,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.88","2022-04-02 14:22:14"
50,726721,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.93","2022-04-02 14:22:14"
50,726722,"2022-04-02T12:04:37+00:00","Match Winner","Home","2.45","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.20","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Match Winner","Away","2.70","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 9.5","1.73","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 9.5","2.00","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 10","2.00","2022-04-02 14:22:15"
50,726722,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 10","1.80","2022-04-02 14:22:15"
51,727140,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.70","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.40","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.30","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.73","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","2.00","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 11","1.98","2022-04-02 14:22:16"
51,727140,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 11","1.83","2022-04-02 14:22:16"
51,727141,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.20","2022-04-02 14:22:17"
51,727141,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.40","2022-04-02 14:22:17"
51,727141,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.88","2022-04-02 14:22:17"
51,727141,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.95","2022-04-02 14:22:17"
51,727141,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.85","2022-04-02 14:22:17"
51,727142,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.95","2022-04-02 14:22:20"
51,727142,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:22:20"
51,727142,"2022-04-02T12:04:36+00:00","Match Winner","Away","3.40","2022-04-02 14:22:20"
51,727142,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.95","2022-04-02 14:22:20"
51,727142,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.85","2022-04-02 14:22:20"
51,727143,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.29","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Match Winner","Draw","5.25","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Match Winner","Away","8.00","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10","1.85","2022-04-02 14:22:21"
51,727143,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10","1.95","2022-04-02 14:22:21"
51,727144,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.57","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Match Winner","Away","4.75","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10","1.85","2022-04-02 14:22:22"
51,727144,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10","1.95","2022-04-02 14:22:22"
51,727145,"2022-04-02T12:04:37+00:00","Match Winner","Home","1.67","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Match Winner","Away","4.20","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 10.5","2.00","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 10.5","1.73","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Corners Over Under","Over 10","1.83","2022-04-02 14:22:23"
51,727145,"2022-04-02T12:04:37+00:00","Corners Over Under","Under 10","1.98","2022-04-02 14:22:23"
51,727146,"2022-04-02T12:04:36+00:00","Match Winner","Home","2.15","2022-04-02 14:22:24"
51,727146,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:22:24"
51,727146,"2022-04-02T12:04:36+00:00","Match Winner","Away","3.10","2022-04-02 14:22:24"
51,727146,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.83","2022-04-02 14:22:24"
51,727146,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.98","2022-04-02 14:22:24"
51,727147,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.73","2022-04-02 14:22:25"
51,727147,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.75","2022-04-02 14:22:25"
51,727147,"2022-04-02T12:04:36+00:00","Match Winner","Away","4.20","2022-04-02 14:22:25"
51,727147,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.80","2022-04-02 14:22:25"
51,727147,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","2.00","2022-04-02 14:22:25"
51,727148,"2022-04-02T12:04:36+00:00","Match Winner","Home","3.00","2022-04-02 14:22:26"
51,727148,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.30","2022-04-02 14:22:26"
51,727148,"2022-04-02T12:04:36+00:00","Match Winner","Away","2.20","2022-04-02 14:22:26"
51,727148,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 10.5","1.98","2022-04-02 14:22:26"
51,727148,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 10.5","1.83","2022-04-02 14:22:26"
51,727149,"2022-04-02T12:04:36+00:00","Match Winner","Home","1.75","2022-04-02 14:22:28"
51,727149,"2022-04-02T12:04:36+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:28"
51,727149,"2022-04-02T12:04:36+00:00","Match Winner","Away","4.20","2022-04-02 14:22:28"
51,727149,"2022-04-02T12:04:36+00:00","Corners Over Under","Over 9.5","1.83","2022-04-02 14:22:28"
51,727149,"2022-04-02T12:04:36+00:00","Corners Over Under","Under 9.5","1.98","2022-04-02 14:22:28"
58,771703,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.73","2022-04-02 14:22:28"
58,771703,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:28"
58,771703,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.00","2022-04-02 14:22:28"
58,771704,"2022-04-02T12:04:38+00:00","Match Winner","Home","3.20","2022-04-02 14:22:28"
58,771704,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:28"
58,771704,"2022-04-02T12:04:38+00:00","Match Winner","Away","1.91","2022-04-02 14:22:28"
58,771705,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.75","2022-04-02 14:22:28"
58,771705,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.40","2022-04-02 14:22:28"
58,771705,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.20","2022-04-02 14:22:28"
58,771706,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.15","2022-04-02 14:22:28"
58,771706,"2022-04-02T12:04:38+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:28"
58,771706,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.50","2022-04-02 14:22:28"
58,771707,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.40","2022-04-02 14:22:29"
58,771707,"2022-04-02T12:04:38+00:00","Match Winner","Draw","4.50","2022-04-02 14:22:29"
58,771707,"2022-04-02T12:04:38+00:00","Match Winner","Away","5.50","2022-04-02 14:22:29"
58,771708,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.57","2022-04-02 14:22:29"
58,771708,"2022-04-02T12:04:38+00:00","Match Winner","Draw","4.33","2022-04-02 14:22:29"
58,771708,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.00","2022-04-02 14:22:29"
58,771709,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.80","2022-04-02 14:22:29"
58,771709,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.75","2022-04-02 14:22:29"
58,771709,"2022-04-02T12:04:38+00:00","Match Winner","Away","3.40","2022-04-02 14:22:29"
58,771710,"2022-04-02T12:04:37+00:00","Match Winner","Home","2.70","2022-04-02 14:22:29"
58,771710,"2022-04-02T12:04:37+00:00","Match Winner","Draw","4.33","2022-04-02 14:22:29"
58,771710,"2022-04-02T12:04:37+00:00","Match Winner","Away","1.95","2022-04-02 14:22:29"
58,771711,"2022-04-02T12:04:37+00:00","Match Winner","Home","1.44","2022-04-02 14:22:29"
58,771711,"2022-04-02T12:04:37+00:00","Match Winner","Draw","4.50","2022-04-02 14:22:29"
58,771711,"2022-04-02T12:04:37+00:00","Match Winner","Away","5.00","2022-04-02 14:22:29"
58,771712,"2022-04-02T12:04:37+00:00","Match Winner","Home","2.00","2022-04-02 14:22:30"
58,771712,"2022-04-02T12:04:37+00:00","Match Winner","Draw","3.75","2022-04-02 14:22:30"
58,771712,"2022-04-02T12:04:37+00:00","Match Winner","Away","2.88","2022-04-02 14:22:30"
58,771713,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.29","2022-04-02 14:22:30"
58,771713,"2022-04-02T12:04:38+00:00","Match Winner","Draw","5.50","2022-04-02 14:22:30"
58,771713,"2022-04-02T12:04:38+00:00","Match Winner","Away","6.50","2022-04-02 14:22:30"
59,772165,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.10","2022-04-02 14:22:30"
59,772165,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:30"
59,772165,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.88","2022-04-02 14:22:30"
59,772166,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.91","2022-04-02 14:22:30"
59,772166,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:30"
59,772166,"2022-04-02T12:04:38+00:00","Match Winner","Away","3.20","2022-04-02 14:22:30"
59,772167,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.50","2022-04-02 14:22:30"
59,772167,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.75","2022-04-02 14:22:30"
59,772167,"2022-04-02T12:04:38+00:00","Match Winner","Away","5.50","2022-04-02 14:22:30"
59,772168,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.83","2022-04-02 14:22:31"
59,772168,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:31"
59,772168,"2022-04-02T12:04:38+00:00","Match Winner","Away","3.60","2022-04-02 14:22:31"
59,772169,"2022-04-02T12:04:38+00:00","Match Winner","Home","4.50","2022-04-02 14:22:31"
59,772169,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:31"
59,772169,"2022-04-02T12:04:38+00:00","Match Winner","Away","1.67","2022-04-02 14:22:31"
59,772170,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.25","2022-04-02 14:22:31"
59,772170,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:31"
59,772170,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.63","2022-04-02 14:22:31"
59,772171,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.88","2022-04-02 14:22:32"
59,772171,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:32"
59,772171,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.10","2022-04-02 14:22:32"
59,772172,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.67","2022-04-02 14:22:32"
59,772172,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:32"
59,772172,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.20","2022-04-02 14:22:32"
59,772173,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.10","2022-04-02 14:22:32"
59,772173,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.50","2022-04-02 14:22:32"
59,772173,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.88","2022-04-02 14:22:32"
59,772174,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.67","2022-04-02 14:22:32"
59,772174,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:32"
59,772174,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.20","2022-04-02 14:22:32"
59,772175,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.73","2022-04-02 14:22:32"
59,772175,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.40","2022-04-02 14:22:32"
59,772175,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.20","2022-04-02 14:22:32"
60,772627,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.30","2022-04-02 14:22:32"
60,772627,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.90","2022-04-02 14:22:32"
60,772627,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.38","2022-04-02 14:22:32"
60,772628,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.30","2022-04-02 14:22:33"
60,772628,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.60","2022-04-02 14:22:33"
60,772628,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.50","2022-04-02 14:22:33"
60,772629,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.75","2022-04-02 14:22:33"
60,772629,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.80","2022-04-02 14:22:33"
60,772629,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.05","2022-04-02 14:22:33"
60,772630,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.75","2022-04-02 14:22:33"
60,772630,"2022-04-02T12:04:38+00:00","Match Winner","Draw","4.00","2022-04-02 14:22:33"
60,772630,"2022-04-02T12:04:38+00:00","Match Winner","Away","2.00","2022-04-02 14:22:33"
60,772631,"2022-04-02T12:04:38+00:00","Match Winner","Home","1.50","2022-04-02 14:22:33"
60,772631,"2022-04-02T12:04:38+00:00","Match Winner","Draw","4.50","2022-04-02 14:22:33"
60,772631,"2022-04-02T12:04:38+00:00","Match Winner","Away","4.50","2022-04-02 14:22:33"
60,772632,"2022-04-02T12:04:38+00:00","Match Winner","Home","2.50","2022-04-02 14:22:33"
60,772632,"2022-04-02T12:04:38+00:00","Match Winner","Draw","3.90","2022-04-02 14:22:33"
